,reflection_BB,emission_BB,reflection_depth,emission_depth
3737,2842519.797867454,2471942.2518667215,74.0350546098592,64.3831503818095
3738,2840327.0417410405,2473897.9489882924,74.0350546098592,64.4838312845474
3739,2838136.369087584,2475853.6352178967,74.0350546098592,64.58462006471643
3740,2835947.777573052,2477809.309316507,74.0350546098592,64.68551677106463
3741,2833761.264866386,2479764.970045853,74.0350546098592,64.78652145229918
3742,2831576.8286395217,2481720.61616841,74.0350546098592,64.8876341570855
3743,2829394.4665673594,2483676.246447435,74.0350546098592,64.98885493404862
3744,2827214.1763277757,2485631.859646928,74.0350546098592,65.0901838317718
3745,2825035.955601617,2487587.4545316617,74.0350546098592,65.19162089879731
3746,2822859.802072691,2489543.0298671783,74.0350546098592,65.29316618362638
3747,2820685.713427768,2491498.5844197697,74.0350546098592,65.39481973471844
3748,2818513.687356571,2493454.1169565115,74.0350546098592,65.49658160049212
3749,2816343.721551775,2495409.626245236,74.0350546098592,65.59845182932442
3750,2814175.813709003,2497365.1110545555,74.0350546098592,65.70043046955122
3751,2812009.9615268204,2499320.5701538436,74.0350546098592,65.8025175694668
3752,2809846.1627067267,2501276.002313247,74.0350546098592,65.9047131773241
3753,2807684.414953167,2503231.4063036926,74.0350546098592,66.00701734133457
3754,2805524.715973506,2505186.7808968797,74.0350546098592,66.10943010966842
3755,2803367.0634780377,2507142.1248652837,74.0350546098592,66.21195153045426
3756,2801211.455179982,2509097.436982151,74.0350546098592,66.31458165177891
3757,2799057.8887954704,2511052.7160215103,74.0350546098592,66.4173205216879
3758,2796906.362043553,2513007.9607581706,74.0350546098592,66.52016818818511
3759,2794756.8726461884,2514963.1699677235,74.0350546098592,66.62312469923285
3760,2792609.4183282387,2516918.3424265496,74.0350546098592,66.72619010275206
3761,2790463.9968174715,2518873.476911796,74.0350546098592,66.82936444662145
3762,2788320.6058445447,2520828.5722014015,74.0350546098592,66.93264777867843
3763,2786179.2431430183,2522783.627074099,74.0350546098592,67.03604014671868
3764,2784039.9064493324,2524738.640309391,74.0350546098592,67.13954159849584
3765,2781902.5935028186,2526693.610687598,74.0350546098592,67.24315218172254
3766,2779767.3020456866,2528648.5369897997,74.0350546098592,67.34687194406878
3767,2777634.0298230243,2530603.417997877,74.0350546098592,67.450700933163
3768,2775502.7745827883,2532558.2524945103,74.0350546098592,67.55463919659213
3769,2773373.5340758106,2534513.0392631646,74.0350546098592,67.65868678190083
3770,2771246.3060557814,2536467.777088096,74.0350546098592,67.76284373659188
3771,2769121.0882792533,2538422.464754375,74.0350546098592,67.86711010812664
3772,2766997.8785056383,2540377.1010478456,74.0350546098592,67.97148594392382
3773,2764876.674497198,2542331.6847551693,74.0350546098592,68.07597129136079
3774,2762757.4740190418,2544286.2146637943,74.0350546098592,68.18056619777248
3775,2760640.2748391265,2546240.6895619663,74.0350546098592,68.28527071045177
3776,2758525.0747282417,2548195.1082387473,74.0350546098592,68.39008487665
3777,2756411.8714600257,2550149.4694839865,74.0350546098592,68.49500874357574
3778,2754300.6628109375,2552103.7720883586,74.0350546098592,68.6000423583963
3779,2752191.4465602706,2554058.0148433163,74.0350546098592,68.70518576823598
3780,2750084.2204901436,2556012.196541134,74.0350546098592,68.81043902017737
3781,2747978.9823854873,2557966.315974897,74.0350546098592,68.9158021612611
3782,2745875.7300340594,2559920.3719384773,74.0350546098592,69.02127523848482
3783,2743774.461226421,2561874.363226595,74.0350546098592,69.12685829880513
3784,2741675.1737559475,2563828.2886347515,74.0350546098592,69.23255138913551
3785,2739577.865418817,2565782.1469592554,74.0350546098592,69.33835455634703
3786,2737482.534014006,2567735.9369972544,74.0350546098592,69.44426784726915
3787,2735389.177343288,2569689.657546695,74.0350546098592,69.55029130868867
3788,2733297.793211233,2571643.30740633,74.0350546098592,69.65642498734965
3789,2731208.3794251913,2573596.885375753,74.0350546098592,69.76266892995459
3790,2729120.9337953096,2575550.3902553557,74.0350546098592,69.86902318316282
3791,2727035.454134503,2577503.8208463616,74.0350546098592,69.97548779359185
3792,2724951.9382584686,2579457.175950802,74.0350546098592,70.08206280781631
3793,2722870.383985681,2581410.45437154,74.0350546098592,70.18874827236853
3794,2720790.789137373,2583363.6549122413,74.0350546098592,70.29554423373804
3795,2718713.1515375534,2585316.776377428,74.0350546098592,70.4024507383725
3796,2716637.4690129855,2587269.8175724237,74.0350546098592,70.50946783267653
3797,2714563.739393189,2589222.777303384,74.0350546098592,70.61659556301238
3798,2712491.960510443,2591175.654377282,74.0350546098592,70.72383397569932
3799,2710422.1301997695,2593128.447601925,74.0350546098592,70.83118311701432
3800,2708354.246298937,2595081.1557859634,74.0350546098592,70.9386430331921
3801,2706288.306648461,2597033.7777388506,74.0350546098592,71.04621377042378
3802,2704224.3090915894,2598986.312270899,74.0350546098592,71.15389537485872
3803,2702162.251474304,2600938.7581932275,74.0350546098592,71.2616878926029
3804,2700102.131645321,2602891.1143178022,74.0350546098592,71.36959136971974
3805,2698043.9474560763,2604843.3794574263,74.0350546098592,71.47760585223023
3806,2695987.696760734,2606795.5524257207,74.0350546098592,71.58573138611186
3807,2693933.3774161767,2608747.632037171,74.0350546098592,71.6939680173002
